Energy_Usage_kWh,Transportation_Distance_km,Plastic_Usage_kg,Carbon_Emission_kgCO2
-0.4159001760417577,-0.452464807418262,0.4971604157117242,18.59363294468972
1.587377454817578,-0.5932581916328389,-0.1356764043699611,31.748530469991877
0.8269171230780106,-1.1351488766135196,0.6476255994427528,22.40165421966073
0.3633282546331561,0.3551464429825622,1.5200145958174034,31.05830865507108
-1.1756690081076218,-0.0964660810146717,-0.2312420664607444,18.24401826102609
-1.1757528703671871,1.248517038129215,-0.2312257040599087,19.485760330170535
-1.5161755001622592,-1.633089589434652,1.5760080629107096,4.100706066818889
1.2934500109824367,0.4816717700879878,0.7669679145453187,37.116423176584114
0.3718692597476942,0.8933176347382022,-0.4657693948333436,28.939688317560716
0.7437458626049602,0.8813489251871771,0.5428516787995159,34.112660543934844
-1.6465547251124826,1.3189435064095036,-0.4597331295229215,11.001421097722565
1.654117701512681,0.7760778475141192,-0.4620373922394926,46.98113555099635
1.1761632991083677,1.4632192330564715,0.243267752895022,29.92369804657575
-0.979850554906458,-0.5941414062861936,-1.9047056334273365,11.97781245677878
-1.085943993939601,-0.0045646416562841,-1.716978523728643,20.460586950221632
-1.0804521435257983,-1.6954164418439712,-0.5582695010726875,5.871851948731089
-0.660316127507331,-1.7200364427860138,-1.0072935138053354,8.842771022194249
0.1063810814112053,-0.9140043487437688,0.3153090132871631,20.99618272369711
-0.2163113118702506,-1.3956117260059615,-0.9028399586888076,14.018191391241906
-0.7055608785442701,-0.8445742410899147,-1.4054187670407627,14.240972310800435
0.4092033875848985,-1.132074409791025,1.4628270413443534,17.953510953721686
-1.2331233724709685,-1.6454981713671406,-0.2228932461398552,4.795212913333756
-0.7023777832020629,1.3992469232990672,0.069422011405741,32.123720638188885
-0.4443349043397757,-1.715661637368475,-1.4178212795763927,8.850420908618968
-0.1324321570508722,0.8004431663135619,-0.5404250850836226,18.34506794482096
1.011823619223662,-1.2181342834204056,0.1126700372967091,20.371694542690673
-1.0238861432044477,1.4093598752073937,-1.1449899811772004,27.23435601248584
0.0697975722885598,1.3421804066640908,0.3765524402191741,25.715291681469008
0.3416190281707759,0.5163551766345038,-0.5964913122380004,26.858685851442385
-1.5566225190203846,0.5797297549236328,-0.2885883712774226,17.111154306756475
0.3942249209991519,-1.7256311774886592,-0.5975556326959258,17.764002083542724
-1.125235457392426,1.6604727161320578,1.8481524461652108,25.137445877729263
-1.4919487985771624,1.2904542880692067,-0.0113301381607082,18.519613689724448
1.5810190784403122,1.3501667363678442,-1.0520219533087798,30.91845783348469
